@RELATION appendixE_05_T_active_sweep

@ATTRIBUTE omega_m_MHz NUMERIC
@ATTRIBUTE omega_a_MHz NUMERIC
@ATTRIBUTE sigma_ns NUMERIC
@ATTRIBUTE T_active_ns NUMERIC
@ATTRIBUTE T_total_ns NUMERIC
@ATTRIBUTE omega_r_MHz NUMERIC
@ATTRIBUTE omega_p_MHz NUMERIC
@ATTRIBUTE g_qr_MHz NUMERIC
@ATTRIBUTE J_MHz NUMERIC
@ATTRIBUTE detuning_MHz NUMERIC
@ATTRIBUTE leakage_final NUMERIC
@ATTRIBUTE min_leakage NUMERIC
@ATTRIBUTE min_leakage_time_ns NUMERIC

@DATA
568,136,4,44,60,7129,7111,120,28.8,0,0.08937802835,0.0002582821742,36.73469388
568,136,4,46,62,7129,7111,120,28.8,0,0.09263505184,0.000238518778,36.69387755
568,136,4,48,64,7129,7111,120,28.8,0,0.09182862131,0.0002035441287,36.57142857
568,136,5,24,44,7129,7111,120,28.8,0,0.04395323246,0.04395323246,44
568,136,5,26,46,7129,7111,120,28.8,0,0.01610967439,0.01610967439,46
568,136,5,28,48,7129,7111,120,28.8,0,0.002566889322,0.002566889322,48
568,136,5,30,50,7129,7111,120,28.8,0,0.0006942197538,0.0002003741247,42.85714286
568,136,5,32,52,7129,7111,120,28.8,0,0.007549282099,0.0002430893199,40.32653061
568,136,5,34,54,7129,7111,120,28.8,0,0.02015304663,0.0003510399162,39.67346939
568,136,5,36,56,7129,7111,120,28.8,0,0.03571841,0.0002041539388,38.85714286
568,136,5,38,58,7129,7111,120,28.8,0,0.0518209265,0.0002783509578,39.06122449
568,136,5,40,60,7129,7111,120,28.8,0,0.06651263318,0.0004208412491,39.18367347
568,136,5,42,62,7129,7111,120,28.8,0,0.07837590951,0.0004878470658,39.2244898
568,136,5,44,64,7129,7111,120,28.8,0,0.0865294804,0.0004494800013,39.18367347
568,136,5,46,66,7129,7111,120,28.8,0,0.09059043255,0.0003353554378,39.06122449
568,136,5,48,68,7129,7111,120,28.8,0,0.09060668131,0.0002205094477,38.85714286
